CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,SUBSCRIPTION DURATION,Canceled,Revenue
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1456
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1844
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2969
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2723
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2756
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1547
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2101
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2571
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1753
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1142
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1120
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2198
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2194
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1213
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1819
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2029
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2215
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1215
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1067
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1512
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1556
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1383
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1253
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1323
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1581
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2891
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1321
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1555
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2412
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1082
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1776
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2860
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1404
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2343
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2942
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2204
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2927
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2576
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2738
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1941
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2635
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1333
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1491
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1715
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2627
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2391
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2907
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1251
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2552
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2471
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1608
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1721
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2267
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1202
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1146
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1223
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2494
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1116
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2582
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1349
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2414
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1818
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1930
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1743
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1136
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2985
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1546
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2957
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1323
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2714
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1860
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1649
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2286
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1634
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2361
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1726
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1079
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1957
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2609
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1418
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1338
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1982
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1005
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1062
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1338
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2580
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1936
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2694
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1721
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2934
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2970
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2757
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2299
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1860
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2124
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2265
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1879
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1550
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1002
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2387
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2802
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1414
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2608
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2672
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1092
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2137
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2416
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2889
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2692
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1431
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2184
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2110
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2777
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1816
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1772
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1816
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2430
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2156
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1875
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2855
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1057
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2168
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2629
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1508
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1187
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2760
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2552
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1164
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2097
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1386
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2024
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2026
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2478
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1991
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1755
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2759
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1662
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2843
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1334
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1040
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1412
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2573
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2575
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2966
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2093
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1432
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1632
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2616
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1836
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1000
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1970
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2385
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2526
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2778
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1997
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2690
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1658
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1694
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1555
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1278
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2435
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1052
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2576
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2084
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1612
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2435
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2822
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1791
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1571
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2478
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1527
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2719
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1627
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1054
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1612
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1307
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1000
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2671
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2599
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1088
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1475
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1901
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2058
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1247
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1076
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2547
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2778
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1107
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2512
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1535
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1814
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1956
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2494
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1834
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2238
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1340
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1996
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1433
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1614
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2161
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2920
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2499
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1392
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1473
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1655
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2627
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1523
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2596
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2612
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2846
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1645
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2361
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2140
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1148
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1598
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2723
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1939
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1803
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1438
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2344
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1128
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1925
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2707
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1897
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1619
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1968
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1281
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2834
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2397
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1999
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2072
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2584
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1742
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1066
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1224
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2620
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1492
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1235
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2170
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1431
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1227
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2052
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1225
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2351
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1635
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1114
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1564
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2578
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1991
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2168
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2799
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2487
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1686
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2806
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1049
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2105
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1966
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1507
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2736
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1277
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1328
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1659
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2219
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2330
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2744
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1220
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1801
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1554
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2990
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1226
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2374
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2617
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2525
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1549
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2867
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1335
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1228
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1683
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2650
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2871
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1246
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1770
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2978
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1432
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1896
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2461
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1275
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2917
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2000
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2600
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1464
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2806
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1889
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2881
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1823
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2947
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2594
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1430
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1320
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1582
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2732
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2205
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1544
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1530
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2054
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2399
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2633
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,3000
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1073
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1143
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2118
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1465
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2794
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2973
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2659
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2264
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1396
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2598
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2371
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1312
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1934
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2015
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1710
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2499
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1685
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1443
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2861
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1203
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2339
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1327
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2266
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1609
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1280
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1804
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2427
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1092
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2999
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1330
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1135
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1895
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1089
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2559
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1762
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1658
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2207
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2080
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1778
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1429
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2212
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2686
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1942
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2764
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2593
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2584
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1007
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1685
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2471
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1810
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2235
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2327
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1505
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2266
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2028
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1963
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1849
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1316
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1185
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1185
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,3000
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1756
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2078
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1876
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2368
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2493
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2985
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1483
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2338
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2426
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1567
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2150
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1793
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1449
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2725
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1749
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1593
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2923
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1572
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,2427
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,2433
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1630
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1024
205,James,North,Basic,5/31/2022,5/31/2023,365,FALSE,1544
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,1601
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1545
209,Tom,North,Basic,9/30/2022,9/30/2023,365,TRUE,2497
201,John,North,Basic,1/31/2022,1/31/2023,365,FALSE,1605
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,1420
213,Chris,North,Basic,1/31/2023,1/31/2024,365,TRUE,2556
